,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_east coast,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
194,195,8.67,0.5,0.0,2,7,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
195,196,29.75,0.4,0.9,3,11,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
196,197,60.39,0.84,0.94,7,11,table tennis,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
197,198,0.0,0.24,0.0,3,5,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
198,199,17.29,0.98,0.08,4,1,football,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
199,200,25.66,0.0,0.0,7,4,football,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
200,201,43.55,0.41,0.8300000000000001,8,11,frisbee,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
201,202,90.23,1.0,1.0,10,7,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202,203,37.11,0.58,0.3,7,0,table tennis,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,204,45.99,0.65,0.85,4,2,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
204,205,24.58,0.4,0.5,5,6,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
205,206,56.06,0.99,0.25,10,6,gymnastics,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
206,207,39.85,0.8200000000000001,0.11,9,8,gymnastics,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
207,208,24.68,0.0,0.0,2,10,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
208,209,3.85,0.27,0.54,3,1,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
209,210,9.12,0.32,0.0,5,2,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
210,211,62.52,0.68,1.0,2,0,basketball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
211,212,48.52,0.53,0.64,4,3,basketball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
212,213,14.71,0.15,0.05,0,8,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
213,214,30.52,0.66,0.24,4,1,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
214,215,38.8,0.0,0.81,1,5,basketball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
215,216,29.13,0.34,0.72,6,3,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
216,217,31.7,0.78,0.0,6,2,gymnastics,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
217,218,24.35,0.39,0.0,0,0,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
218,219,38.17,0.31,0.0,5,10,curling,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
219,220,62.66,0.45,0.96,8,9,baseball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
220,221,0.0,0.0,0.18,0,0,baseball,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
221,222,0.0,0.37,0.53,6,3,football,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
222,223,0.0,0.0,0.04,5,0,curling,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
223,224,28.37,0.39,1.0,3,8,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,225,0.7000000000000001,0.0,0.7000000000000001,3,4,basketball,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
225,226,55.69,0.96,0.93,7,8,table tennis,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
226,227,18.08,0.29,0.81,6,12,martial arts,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
227,228,56.1,0.81,1.0,7,12,table tennis,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
228,229,13.19,0.4,0.0,10,6,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
229,230,0.0,0.08,0.12,1,0,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
230,231,64.42,0.84,0.81,6,6,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
231,232,58.54,0.8300000000000001,0.34,6,12,baseball,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
232,233,43.94,1.0,0.0,6,12,gymnastics,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
233,234,51.07,0.42,0.11,2,1,football,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,235,100.0,0.99,1.0,10,6,basketball,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
235,236,74.5,0.67,0.92,5,10,frisbee,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236,237,59.75,0.29,0.0,4,9,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
237,238,50.01,0.47,0.19,9,7,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
238,239,57.83,0.84,0.54,3,10,curling,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
239,240,47.98,0.39,0.41,4,1,martial arts,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
240,241,65.75,0.77,0.92,7,7,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,242,9.83,0.38,0.25,1,5,martial arts,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
242,243,42.15,0.8,0.43,9,10,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
243,244,35.410000000000004,0.5,0.77,8,10,football,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
244,245,31.36,0.44,0.23,9,10,curling,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
245,246,33.92,0.54,0.75,0,2,martial arts,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
246,247,57.07,0.0,0.17,0,0,curling,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
247,248,32.32,0.27,0.66,5,5,basketball,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
248,249,23.5,0.43,0.0,7,10,table tennis,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
249,250,8.71,0.29,0.53,4,5,gymnastics,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
250,251,31.07,0.3,0.88,5,5,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
251,252,20.85,0.14,0.18,1,6,baseball,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
252,253,57.79,1.0,0.86,4,1,frisbee,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
253,254,48.42,0.25,0.99,4,9,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
254,255,55.41,0.75,0.61,7,5,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
255,256,37.28,0.74,0.21,10,8,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
256,257,41.86,0.47,1.0,0,0,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
257,258,15.4,0.49,0.0,2,0,basketball,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
258,259,11.93,0.04,0.48,0,0,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
259,260,25.91,0.15,0.72,3,10,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
260,261,21.18,0.27,0.5700000000000001,3,12,curling,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
261,262,66.4,0.76,1.0,7,11,baseball,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
262,263,38.53,0.67,0.35,8,1,table tennis,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
263,264,73.01,1.0,0.93,6,9,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
264,265,26.58,0.0,0.0,5,1,gymnastics,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
265,266,19.73,0.6900000000000001,0.0,7,1,gymnastics,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
266,267,20.01,0.38,0.65,4,8,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
267,268,63.07,0.76,0.89,8,7,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
268,269,63.7,1.0,0.73,7,10,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
269,270,41.37,0.67,0.81,4,7,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
270,271,74.45,1.0,0.96,6,11,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
271,272,22.74,0.11,0.62,2,2,basketball,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
272,273,43.94,0.87,0.18,10,4,baseball,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
273,274,10.39,0.0,0.5700000000000001,7,10,gymnastics,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
274,275,31.26,0.23,0.49,5,6,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
275,276,6.2,0.0,0.02,4,3,table tennis,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
276,277,0.0,0.26,0.0,1,2,curling,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
277,278,41.83,1.0,0.55,3,10,football,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
278,279,27.71,0.41,0.33,7,7,frisbee,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
279,280,83.19,0.8,1.0,10,8,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
280,281,32.33,0.4,0.15,8,5,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
281,282,37.74,0.11,0.94,1,3,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
282,283,26.59,0.0,0.0,7,10,curling,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
283,284,44.84,1.0,0.51,4,4,curling,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
284,285,55.63,0.31,1.0,1,10,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
285,286,79.34,1.0,1.0,7,6,football,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
286,287,76.33,0.91,0.92,8,1,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
287,288,40.14,0.5,0.77,3,2,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
288,289,49.41,0.86,0.18,7,7,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
289,290,32.79,0.24,0.84,0,0,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
290,291,55.17,0.85,0.88,1,11,table tennis,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
291,292,22.63,0.32,0.02,5,6,baseball,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
292,293,51.07,0.76,0.66,5,5,football,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
293,294,31.89,0.21,0.0,5,6,baseball,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
294,295,45.9,0.81,0.5,8,5,baseball,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
295,296,35.02,0.19,0.8200000000000001,1,8,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
296,297,47.63,0.29,0.95,2,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
297,298,64.04,0.88,0.39,9,5,martial arts,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
298,299,70.53,0.87,1.0,6,7,football,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
299,300,62.64,0.89,0.61,8,1,baseball,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,301,21.36,0.0,0.96,2,6,football,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
301,302,28.17,0.0,0.72,3,0,curling,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302,303,17.26,0.14,0.18,3,0,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
303,304,35.480000000000004,0.48,0.51,4,4,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
304,305,64.17,0.91,1.0,7,7,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,306,30.68,0.43,0.24,4,7,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
306,307,6.6000000000000005,0.17,0.0,2,2,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
307,308,30.51,0.02,0.26,3,6,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
308,309,10.58,0.15,0.74,5,5,curling,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
309,310,19.15,0.0,0.92,7,12,football,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
310,311,20.77,0.11,0.0,3,6,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,312,0.0,0.0,0.87,2,3,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,313,32.480000000000004,0.72,0.13,0,12,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
313,314,23.9,0.0,0.0,7,4,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,315,9.26,0.06,0.09,4,3,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
315,316,25.18,0.8,0.11,5,4,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
316,317,0.0,0.0,0.0,3,6,table tennis,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,318,23.44,0.72,0.02,6,6,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,319,19.21,0.29,0.55,0,2,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
319,320,62.620000000000005,0.64,1.0,8,5,frisbee,7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
320,321,35.32,0.0,0.0,7,5,basketball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
321,322,38.31,0.0,0.87,6,5,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
322,323,30.71,0.3,0.08,6,11,table tennis,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
323,324,45.43,0.0,0.62,6,9,table tennis,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
324,325,62.17,0.56,0.98,7,10,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
325,326,66.36,0.9,0.91,8,9,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
326,327,42.71,0.21,0.0,8,11,table tennis,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
327,328,40.11,0.22,0.32,3,8,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
328,329,80.10000000000001,1.0,1.0,6,9,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
329,330,58.2,0.75,0.74,8,10,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
330,331,69.53,0.72,0.88,10,12,gymnastics,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
331,332,50.45,0.6,0.72,3,7,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
332,333,1.24,0.0,0.3,5,6,gymnastics,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
333,334,68.34,1.0,0.55,10,10,martial arts,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
334,335,33.7,0.0,0.0,7,4,gymnastics,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
335,336,40.51,0.03,0.11,7,12,curling,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
336,337,3.09,0.3,0.04,1,3,baseball,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
337,338,36.68,0.34,0.31,9,8,baseball,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
338,339,62.43,0.96,0.71,7,7,table tennis,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
339,340,81.35000000000001,0.97,0.77,10,11,frisbee,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
340,341,39.75,0.27,1.0,1,9,basketball,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
341,342,37.07,0.78,0.23,1,4,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
342,343,68.09,0.49,1.0,9,10,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
343,344,63.39,0.66,0.93,5,7,basketball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
344,345,72.35000000000001,0.84,1.0,3,9,frisbee,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
345,346,28.83,0.41,0.68,2,10,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
346,347,31.73,0.62,0.6900000000000001,1,3,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
347,348,56.29,0.76,1.0,2,7,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
348,349,44.12,0.4,0.84,7,3,basketball,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
349,350,20.34,0.35,0.0,4,3,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
350,351,47.6,0.61,0.4,10,2,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
351,352,47.46,0.85,0.35,6,5,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,353,39.31,0.73,0.0,8,2,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
353,354,28.53,0.15,0.63,3,8,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
354,355,60.7,0.74,0.71,10,12,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
355,356,4.2,0.18,0.24,4,2,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
356,357,29.12,0.56,0.0,0,9,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
357,358,18.53,0.22,0.0,7,3,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
358,359,66.81,0.97,0.66,7,9,martial arts,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
359,360,10.4,0.34,0.13,3,1,frisbee,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,361,72.77,0.95,0.86,9,9,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
361,362,41.95,1.0,0.62,2,0,martial arts,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
362,363,36.56,0.25,0.49,6,9,frisbee,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
363,364,9.76,0.33,0.02,1,6,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
364,365,6.65,0.03,0.56,0,8,martial arts,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
365,366,31.98,0.21,0.99,2,10,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
366,367,59.34,0.68,1.0,2,2,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
367,368,32.71,0.38,0.43,5,7,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
368,369,18.85,0.8300000000000001,0.31,3,7,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
369,370,24.62,0.0,0.01,3,0,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
370,371,44.32,1.0,0.19,8,6,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
371,372,67.08,0.91,0.9,10,7,football,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
372,373,35.33,0.5700000000000001,0.58,4,7,table tennis,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
373,374,34.1,0.55,0.25,6,7,baseball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
374,375,28.07,0.07,0.24,5,12,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
375,376,56.29,0.58,1.0,3,9,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
376,377,0.0,0.34,0.0,4,2,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
377,378,21.34,0.0,0.8300000000000001,2,8,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
378,379,39.13,0.42,0.8200000000000001,1,10,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
379,380,81.42,0.95,1.0,10,8,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
380,381,38.24,0.29,0.35,2,2,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
381,382,49.73,0.56,1.0,5,11,table tennis,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
382,383,15.62,0.03,0.74,1,4,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
383,384,14.67,0.0,0.0,4,5,baseball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
384,385,38.67,0.67,0.0,9,9,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
385,386,32.44,0.2,0.98,7,12,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
386,387,71.21000000000001,1.0,0.98,0,3,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
387,388,33.14,0.78,0.0,4,5,football,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
388,389,17.51,0.48,0.28,4,3,football,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
389,390,15.44,0.29,0.43,6,1,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
