,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
206,207,34.95,0.87,0.0,7,4,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
207,208,24.2,0.01,0.0,5,12,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
208,209,27.31,0.55,0.06,3,3,football,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
209,210,10.01,0.11,0.01,3,0,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
210,211,43.98,0.53,0.97,0,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
211,212,12.9,0.0,0.92,6,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
212,213,12.72,0.42,0.18,0,6,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
213,214,65.88,0.99,1.0,7,1,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
214,215,10.99,0.0,0.49,1,7,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
215,216,4.62,0.0,0.91,6,3,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
216,217,29.97,1.0,0.04,9,1,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
217,218,0.0,0.07,0.0,0,1,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
218,219,7.9,0.39,0.19,3,11,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
219,220,65.95,0.91,1.0,7,9,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
220,221,21.21,0.0,0.11,0,5,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
221,222,34.14,0.01,1.0,3,0,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
222,223,27.05,0.67,0.0,7,1,curling,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
223,224,30.03,0.09,1.0,6,10,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,225,38.57,0.25,0.0,7,2,basketball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
225,226,63.39,1.0,1.0,3,11,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
226,227,51.18,0.23,0.99,8,10,martial arts,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
227,228,79.22,0.96,1.0,10,8,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
228,229,46.37,0.97,0.0,10,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
229,230,70.60000000000001,0.05,0.2,2,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
230,231,44.79,0.9,0.4,4,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
231,232,46.29,0.0,0.03,7,12,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
232,233,36.81,0.42,0.78,5,10,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
233,234,80.15,0.0,0.07,0,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
234,235,70.03,0.93,1.0,5,9,basketball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235,236,73.04,1.0,1.0,5,12,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,237,27.83,0.5,0.15,5,11,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
237,238,28.69,0.02,0.04,9,8,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
238,239,30.08,0.93,0.01,5,9,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
239,240,56.93,1.0,0.86,4,0,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240,241,56.71,1.0,0.74,5,6,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,242,21.8,0.11,1.0,3,2,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
242,243,21.2,0.98,0.24,5,10,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
243,244,41.09,0.15,0.97,6,9,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
244,245,33.78,0.21,0.73,10,10,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
245,246,31.82,0.98,0.04,0,2,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
246,247,16.96,0.0,1.0,2,1,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
247,248,52.98,0.5700000000000001,0.93,6,7,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
248,249,25.26,0.23,0.81,8,11,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
249,250,39.53,0.71,0.75,2,7,gymnastics,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
250,251,55.08,0.89,0.18,7,8,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
251,252,47.67,0.0,1.0,2,6,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252,253,65.75,0.46,1.0,4,3,frisbee,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
253,254,47.81,0.0,0.56,3,11,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
254,255,43.55,1.0,0.12,6,5,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
255,256,47.92,1.0,0.03,9,8,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
256,257,46.02,0.0,0.61,0,0,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
257,258,43.88,0.37,0.39,3,1,basketball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
258,259,51.120000000000005,0.5,0.97,0,1,martial arts,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
259,260,76.87,0.68,1.0,3,7,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
260,261,25.7,0.0,0.5700000000000001,1,11,curling,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
261,262,65.01,0.74,0.94,5,12,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
262,263,34.11,1.0,0.0,10,2,table tennis,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263,264,85.16,1.0,1.0,5,12,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
264,265,9.26,0.0,0.0,5,0,gymnastics,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
265,266,40.24,1.0,0.0,6,0,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
266,267,40.19,0.0,1.0,4,7,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
267,268,90.75,1.0,1.0,10,10,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268,269,66.42,0.49,0.91,9,10,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
269,270,68.23,1.0,0.9,6,12,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
270,271,72.41,1.0,0.96,4,12,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271,272,12.99,0.05,0.05,0,3,basketball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
272,273,34.27,0.9,0.14,10,2,baseball,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
273,274,1.18,0.17,0.76,4,11,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
274,275,7.83,0.16,0.0,4,7,martial arts,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
275,276,10.15,0.0,0.03,4,4,table tennis,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
276,277,0.0,0.0,0.19,0,4,curling,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
277,278,54.51,1.0,0.53,7,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
278,279,36.42,1.0,0.0,9,8,frisbee,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
279,280,63.17,0.23,0.97,10,8,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
280,281,18.12,0.2,0.2,10,5,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
281,282,17.98,0.13,0.68,3,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
282,283,26.11,0.13,0.1,7,12,curling,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
283,284,9.32,1.0,0.05,2,1,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
284,285,42.81,0.38,0.96,2,8,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
285,286,54.38,0.68,1.0,5,5,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
286,287,67.87,0.86,1.0,7,2,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
287,288,25.59,0.43,0.56,3,3,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
288,289,52.85,0.41,1.0,6,6,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
289,290,30.11,0.0,1.0,1,0,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
290,291,39.19,0.58,0.97,0,11,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
291,292,5.76,0.07,0.09,3,6,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
292,293,34.33,1.0,0.66,5,0,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
293,294,29.72,0.0,0.0,6,8,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
294,295,63.76,1.0,0.93,10,1,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
295,296,37.08,0.89,0.18,1,7,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
296,297,17.29,0.0,0.9,6,11,frisbee,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
297,298,47.04,0.6900000000000001,0.89,6,5,martial arts,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
298,299,42.14,0.86,0.84,4,7,football,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
299,300,26.34,0.73,0.37,8,2,baseball,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
300,301,14.99,0.0,0.0,0,5,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
301,302,42.48,1.0,0.58,2,2,curling,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302,303,22.89,0.16,0.14,0,4,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
303,304,24.49,0.0,0.0,5,6,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
304,305,55.4,0.59,1.0,6,3,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,306,56.14,1.0,0.95,5,4,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
306,307,38.47,0.0,0.0,3,1,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
307,308,24.1,0.0,0.12,3,7,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
308,309,32.24,0.07,0.77,5,5,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
309,310,36.78,0.12,0.98,6,11,football,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
310,311,8.03,0.0,0.0,2,3,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,312,5.33,0.0,0.76,1,6,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,313,58.5,1.0,0.87,0,10,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
313,314,20.0,0.0,0.0,8,5,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,315,13.22,0.06,0.0,1,3,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
315,316,17.41,0.0,0.02,5,6,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
316,317,10.85,0.03,0.29,1,7,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,318,29.89,0.93,0.11,6,2,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,319,24.89,0.92,0.0,2,3,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
319,320,55.03,1.0,0.91,5,2,frisbee,7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
320,321,34.34,0.02,0.17,9,3,basketball,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321,322,69.69,0.98,1.0,5,4,baseball,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
322,323,32.34,0.0,0.0,2,10,table tennis,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,324,32.97,0.0,0.99,5,10,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
324,325,69.87,0.76,0.99,6,10,frisbee,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
325,326,49.7,0.04,1.0,10,9,baseball,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326,327,54.85,1.0,0.0,6,11,table tennis,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
327,328,41.6,0.32,0.94,8,8,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
328,329,76.04,0.94,1.0,6,10,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
329,330,38.02,0.99,0.0,7,12,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
330,331,29.16,0.0,1.0,10,12,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
331,332,71.85000000000001,1.0,1.0,4,3,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
332,333,5.19,0.08,0.55,5,7,gymnastics,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
333,334,58.0,0.72,0.76,10,9,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
334,335,19.11,0.0,0.11,6,3,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,336,5.4,0.43,0.06,5,12,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
336,337,27.5,0.13,0.0,0,2,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
337,338,52.97,0.24,1.0,10,7,baseball,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
338,339,68.56,1.0,1.0,6,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,340,64.75,1.0,0.63,10,10,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,341,34.910000000000004,0.13,1.0,4,8,basketball,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
341,342,2.17,0.02,0.0,4,5,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
342,343,62.71,0.6,0.92,10,9,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
343,344,48.98,0.4,0.92,9,5,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
344,345,72.15,0.86,1.0,5,9,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
345,346,48.33,0.52,1.0,4,6,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
346,347,13.33,0.0,0.0,4,1,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
347,348,59.7,1.0,0.96,0,10,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
348,349,79.0,1.0,1.0,9,0,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
349,350,15.65,1.0,0.0,5,5,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
350,351,55.76,0.11,1.0,9,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
351,352,32.12,1.0,0.0,2,7,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,353,37.87,0.01,0.02,9,1,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
353,354,39.15,0.04,1.0,2,10,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,355,70.91,0.91,0.76,10,12,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
355,356,25.25,0.0,0.0,5,4,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
356,357,54.72,0.13,0.92,0,8,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
357,358,38.75,0.13,0.1,6,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
358,359,89.11,1.0,1.0,7,8,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
359,360,42.87,0.13,0.16,1,2,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
360,361,89.37,0.87,1.0,8,11,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
361,362,62.52,1.0,0.97,0,0,martial arts,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362,363,37.63,0.01,0.0,4,11,frisbee,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
363,364,21.07,0.12,0.0,0,5,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
364,365,40.74,0.42,0.73,3,10,martial arts,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365,366,33.27,0.09,0.8200000000000001,2,12,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
366,367,77.46000000000001,0.92,1.0,2,4,martial arts,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
367,368,38.87,0.13,1.0,2,11,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
368,369,65.27,0.8200000000000001,1.0,1,10,table tennis,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
369,370,14.92,0.0,0.0,4,0,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
370,371,68.91,0.91,0.88,7,8,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
371,372,56.61,0.4,1.0,9,9,football,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
372,373,46.59,0.99,0.05,7,5,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
373,374,61.42,1.0,0.8200000000000001,5,9,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
374,375,39.22,0.0,1.0,6,12,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
375,376,26.57,0.31,0.56,0,9,football,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
376,377,45.73,1.0,0.08,4,1,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
377,378,41.57,0.12,1.0,2,9,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
378,379,19.82,0.0,0.7000000000000001,0,11,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
379,380,84.04,0.94,0.99,9,9,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
380,381,17.66,0.0,0.11,2,4,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
381,382,22.3,0.78,0.31,1,12,table tennis,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
382,383,18.01,0.21,0.91,0,8,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
383,384,7.4,0.12,0.0,7,4,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
384,385,36.77,1.0,0.08,7,8,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
385,386,37.96,0.09,1.0,7,12,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
386,387,42.41,1.0,0.0,0,8,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
387,388,31.19,0.75,0.06,6,2,football,5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
388,389,32.39,0.77,0.47,4,7,football,5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
389,390,23.63,0.2,0.92,5,2,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
390,391,29.53,0.02,0.81,1,4,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
391,392,71.16,0.94,1.0,5,4,basketball,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
392,393,38.61,0.3,0.87,5,5,martial arts,7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
393,394,35.160000000000004,0.73,0.0,6,6,football,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
394,395,29.42,0.0,0.05,3,4,frisbee,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
395,396,18.88,0.1,0.97,4,0,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
396,397,51.99,0.91,0.17,10,4,gymnastics,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
397,398,49.5,0.9,0.0,10,8,table tennis,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
398,399,71.95,0.93,0.51,8,9,frisbee,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
399,400,30.03,0.0,0.88,2,2,table tennis,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
400,401,25.97,0.05,0.0,3,4,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
401,402,50.18,0.6900000000000001,0.52,10,9,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
402,403,30.76,0.0,1.0,7,8,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
403,404,37.54,0.0,0.87,3,10,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
404,405,26.2,0.0,0.31,1,4,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
405,406,43.5,0.09,0.0,5,9,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
406,407,51.81,1.0,0.8300000000000001,3,5,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
407,408,56.620000000000005,0.77,0.92,4,5,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
408,409,47.76,0.88,0.52,8,4,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
409,410,52.93,0.72,0.77,7,11,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
410,411,5.96,0.06,0.96,3,9,baseball,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
411,412,18.01,0.0,1.0,2,9,curling,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
412,413,55.57,0.59,1.0,6,6,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
413,414,29.1,0.47,0.8200000000000001,2,2,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
