,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
206,207,21.06,1.0,0.07,6,6,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
207,208,8.55,0.19,0.06,5,12,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
208,209,8.3,0.97,0.09,0,3,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
209,210,0.0,0.05,0.14,0,1,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
210,211,35.13,0.0,1.0,0,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
211,212,34.5,0.16,0.7000000000000001,2,3,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
212,213,37.62,0.9,0.0,0,4,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
213,214,59.03,1.0,0.81,7,3,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
214,215,41.91,0.0,0.0,4,4,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
215,216,33.61,0.22,0.1,3,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
216,217,29.27,0.95,0.0,8,1,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
217,218,36.86,0.0,0.0,1,3,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
218,219,21.27,0.41,0.12,4,6,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
219,220,47.65,1.0,0.41,4,10,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
220,221,2.24,0.0,0.7000000000000001,0,5,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
221,222,7.92,0.07,0.98,3,0,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
222,223,37.11,1.0,0.06,4,1,curling,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
223,224,26.14,0.0,1.0,6,10,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,225,21.74,0.22,0.12,7,2,basketball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
225,226,64.32000000000001,1.0,1.0,5,11,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
226,227,18.21,0.0,0.86,6,10,martial arts,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
227,228,54.07,0.85,0.8300000000000001,9,6,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
228,229,24.2,0.87,0.0,8,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
229,230,9.33,0.0,0.12,2,1,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
230,231,27.7,1.0,0.12,6,11,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
231,232,14.94,0.0,0.08,5,11,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
232,233,37.14,0.28,0.99,7,12,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
233,234,6.22,0.11,0.0,1,1,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
234,235,67.08,0.86,1.0,5,11,basketball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235,236,73.03,1.0,1.0,6,12,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,237,28.21,0.6,0.62,4,12,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
237,238,22.88,0.0,0.25,7,8,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
238,239,23.38,1.0,0.08,5,7,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
239,240,36.39,0.6900000000000001,0.79,4,1,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240,241,28.31,0.52,0.44,6,2,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,242,29.78,0.42,0.96,3,2,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
242,243,49.31,0.88,0.33,8,9,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
243,244,21.62,0.09,0.88,6,6,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
244,245,24.08,0.06,1.0,8,11,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
245,246,19.1,0.95,0.0,0,0,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
246,247,21.41,0.0,1.0,0,2,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
247,248,76.91,0.93,1.0,6,9,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
248,249,12.66,0.0,0.7000000000000001,8,12,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
249,250,62.55,0.91,1.0,1,10,gymnastics,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
250,251,38.58,0.39,0.0,4,7,curling,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
251,252,36.57,0.11,1.0,4,2,baseball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252,253,79.07000000000001,0.87,1.0,5,3,frisbee,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
253,254,39.59,0.26,0.49,2,11,martial arts,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
254,255,44.76,1.0,0.04,4,5,martial arts,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
255,256,52.02,0.96,0.14,10,8,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
256,257,21.91,0.19,0.92,5,0,frisbee,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
257,258,20.03,0.0,1.0,1,0,basketball,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
258,259,34.76,0.0,0.72,4,0,martial arts,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
259,260,34.44,0.22,0.92,4,5,frisbee,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
260,261,39.99,0.3,1.0,2,6,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
261,262,66.09,1.0,1.0,6,11,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
262,263,41.93,0.48,0.14,9,5,table tennis,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
263,264,57.38,0.77,0.99,4,12,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
264,265,7.34,0.19,0.1,4,1,gymnastics,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
265,266,18.23,1.0,0.13,6,0,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
266,267,0.0,0.0,0.77,4,5,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
267,268,74.94,1.0,0.99,8,12,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
268,269,65.02,1.0,0.81,9,11,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
269,270,75.4,0.99,1.0,8,11,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
270,271,43.77,0.64,0.64,3,9,martial arts,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271,272,13.39,0.01,0.0,1,6,basketball,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
272,273,54.92,1.0,0.48,10,1,baseball,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
273,274,24.93,0.23,0.99,3,9,gymnastics,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
274,275,34.37,0.1,0.39,8,6,martial arts,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
275,276,22.8,0.21,0.0,3,4,table tennis,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
276,277,36.32,0.17,0.2,1,6,curling,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
277,278,34.11,0.7000000000000001,0.0,10,12,football,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
278,279,61.09,1.0,0.02,8,10,frisbee,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
279,280,45.87,0.08,0.84,10,8,frisbee,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
280,281,60.5,0.8300000000000001,0.8300000000000001,9,7,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
281,282,29.73,0.12,0.87,6,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
282,283,29.88,0.0,0.0,8,12,curling,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
283,284,16.43,0.89,0.0,1,4,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
284,285,15.75,0.0,0.74,2,10,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
285,286,67.36,1.0,1.0,5,6,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
286,287,68.31,1.0,0.94,7,3,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
287,288,42.41,0.97,0.66,0,1,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
288,289,40.64,0.45,0.75,6,4,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
289,290,23.73,0.0,0.94,1,0,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
290,291,59.7,0.77,1.0,3,8,table tennis,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
291,292,0.0,0.12,0.0,3,4,baseball,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
292,293,50.08,1.0,0.84,3,1,football,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
293,294,11.13,0.0,0.0,4,10,baseball,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
294,295,67.22,1.0,1.0,10,0,baseball,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
295,296,19.15,0.42,0.0,4,7,martial arts,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
296,297,29.44,0.08,0.35,6,12,frisbee,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
297,298,56.95,0.8200000000000001,0.88,4,4,martial arts,7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
298,299,50.82,1.0,0.66,8,9,football,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
299,300,45.57,1.0,0.44,8,2,baseball,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,301,24.68,0.05,0.26,0,3,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
301,302,38.67,1.0,0.81,1,2,curling,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302,303,13.0,0.0,0.03,1,4,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
303,304,21.76,0.02,0.21,8,3,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
304,305,12.14,0.2,0.94,7,2,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,306,65.15,1.0,1.0,6,5,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
306,307,15.13,0.0,0.17,3,3,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
307,308,22.34,0.1,0.47,3,8,frisbee,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
308,309,6.75,0.16,0.55,6,9,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
309,310,53.79,1.0,0.9,3,11,football,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
310,311,30.48,0.0,0.15,5,4,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,312,45.6,0.53,0.67,4,4,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,313,65.0,0.97,0.88,1,10,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
313,314,42.67,0.0,0.05,7,8,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,315,24.67,0.0,0.17,1,2,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
315,316,29.31,0.39,0.16,5,4,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
316,317,27.62,0.18,0.23,2,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,318,38.25,0.36,0.42,5,2,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,319,44.02,0.93,0.0,1,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
319,320,75.77,0.75,1.0,9,5,frisbee,7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
320,321,35.71,0.0,0.68,10,5,basketball,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321,322,60.370000000000005,0.7000000000000001,1.0,3,2,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
322,323,8.71,0.0,0.0,4,12,table tennis,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,324,33.480000000000004,0.0,0.88,6,10,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
324,325,66.99,0.88,0.89,6,11,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
325,326,43.28,0.12,1.0,8,8,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326,327,32.55,1.0,0.0,8,12,table tennis,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
327,328,33.85,0.06,0.94,6,9,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
328,329,68.91,0.86,1.0,5,11,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
329,330,41.58,0.96,0.0,9,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
330,331,26.69,0.0,0.98,8,12,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
331,332,19.45,0.19,0.9,0,3,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
332,333,11.88,0.03,0.14,4,8,gymnastics,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
333,334,51.41,1.0,0.0,10,9,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
334,335,4.69,0.0,0.84,8,2,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,336,4.08,0.0,0.0,4,12,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
336,337,0.0,0.0,0.51,0,0,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
337,338,58.14,1.0,0.74,9,8,baseball,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
338,339,71.65,1.0,1.0,8,10,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,340,65.71000000000001,0.85,0.79,9,10,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,341,41.83,0.15,0.97,4,8,basketball,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
341,342,18.24,0.0,0.0,0,6,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
342,343,44.09,0.28,0.75,8,10,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
343,344,82.23,0.87,1.0,10,3,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
344,345,63.03,0.8300000000000001,0.97,3,7,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
345,346,3.87,0.02,0.86,6,4,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
346,347,13.98,0.0,0.51,6,1,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
347,348,35.46,1.0,0.64,0,11,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
348,349,74.05,1.0,1.0,9,0,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
349,350,26.53,1.0,0.1,3,6,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
350,351,32.8,0.05,0.91,10,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
351,352,25.15,1.0,0.23,1,6,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,353,0.36,0.0,0.0,10,0,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
353,354,17.17,0.08,0.86,1,11,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,355,61.85,0.66,1.0,10,12,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
355,356,0.0,0.05,0.0,4,4,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
356,357,0.0,0.0,0.93,1,12,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
357,358,9.85,0.0,0.15,8,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
358,359,74.94,0.9,1.0,7,7,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
359,360,31.15,0.34,0.12,4,2,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
360,361,84.29,0.91,1.0,6,10,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
361,362,65.25,0.58,1.0,2,4,martial arts,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362,363,31.88,0.06,0.0,5,12,frisbee,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
363,364,17.85,0.03,0.03,0,5,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
364,365,37.62,0.33,0.07,4,12,martial arts,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365,366,60.48,0.53,1.0,4,12,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
366,367,69.49,0.86,0.91,3,5,martial arts,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
367,368,54.68,0.44,0.91,1,12,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
368,369,43.64,1.0,0.51,1,10,table tennis,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
369,370,13.96,0.0,0.4,3,0,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
370,371,79.62,1.0,1.0,7,8,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
371,372,61.18,0.92,0.92,8,12,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
372,373,27.92,1.0,0.0,5,4,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
373,374,42.4,1.0,0.39,4,9,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
374,375,42.05,0.0,0.95,5,12,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
375,376,33.61,0.07,0.02,1,6,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
376,377,23.81,0.92,0.09,4,2,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
377,378,41.86,1.0,0.49,3,11,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
378,379,19.66,0.12,0.0,1,12,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
379,380,68.1,0.86,0.9,10,11,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
380,381,0.0,0.0,0.0,4,1,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
381,382,66.51,1.0,1.0,3,11,table tennis,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
382,383,16.15,0.0,0.93,4,4,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
383,384,28.02,0.8,0.02,6,5,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
384,385,34.75,1.0,0.0,8,8,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
385,386,41.5,0.37,1.0,6,12,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
386,387,35.34,0.8,0.0,4,8,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
387,388,27.98,0.5700000000000001,0.16,9,2,football,5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
388,389,47.88,0.32,0.34,7,9,football,5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
389,390,44.2,0.35,0.98,7,5,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
390,391,39.61,0.35,1.0,0,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
391,392,44.05,0.95,0.71,3,2,basketball,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
392,393,21.85,0.29,0.95,3,6,martial arts,7,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
393,394,16.98,0.74,0.0,6,8,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
394,395,14.99,0.13,0.11,4,4,frisbee,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395,396,56.9,0.92,0.99,5,1,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
396,397,21.44,0.99,0.0,10,2,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
397,398,26.87,0.66,0.31,8,12,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
398,399,42.22,1.0,0.02,6,9,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
399,400,2.26,0.0,0.7000000000000001,2,3,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
400,401,25.65,0.25,0.07,3,4,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
401,402,67.66,0.6900000000000001,1.0,8,11,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
402,403,37.97,0.15,0.96,8,8,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
403,404,16.73,0.04,0.61,4,11,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
404,405,23.73,0.33,0.05,3,4,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
405,406,14.88,0.09,0.64,8,11,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
406,407,36.25,0.98,0.22,4,5,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
407,408,49.75,0.94,0.72,3,3,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
408,409,37.2,0.87,0.0,6,6,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
409,410,67.05,0.93,0.87,7,10,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
410,411,31.21,0.0,0.87,3,9,baseball,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
411,412,23.19,0.24,0.97,0,10,curling,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
412,413,71.94,0.88,0.96,7,7,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
413,414,65.63,0.9,1.0,3,2,football,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
