,student label,game score,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,previous competitive sports,# meals on day prior to game,x0_west coast,x0_evening,x0_morning,x0_noon,x0_early bird,x0_night owl,x0_frosh,x0_junior,x0_senior,x0_sophomore
207,208,0.0,0.13,0.0,4,12,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
208,209,6.5200000000000005,0.5,0.0,2,4,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
209,210,0.0,0.0,0.15,1,0,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
210,211,45.68,0.0,1.0,0,3,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
211,212,35.14,0.0,1.0,5,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
212,213,36.9,0.6,0.07,0,5,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
213,214,67.12,0.98,1.0,6,1,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
214,215,8.18,0.0,0.58,2,5,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
215,216,59.35,0.0,0.79,4,4,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
216,217,47.61,1.0,0.06,9,3,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
217,218,30.99,0.0,0.04,0,2,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
218,219,42.28,0.31,0.21,3,10,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
219,220,61.78,0.89,0.92,5,11,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
220,221,0.0,0.0,0.36,0,4,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
221,222,17.14,0.0,1.0,2,1,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
222,223,14.24,0.53,0.0,4,0,curling,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
223,224,14.38,0.0,0.98,5,9,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,225,14.37,0.11,0.09,5,2,basketball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
225,226,59.14,0.98,1.0,4,11,table tennis,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
226,227,26.15,0.0,1.0,7,11,martial arts,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
227,228,53.28,0.74,0.84,10,7,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
228,229,36.82,0.91,0.0,10,3,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
229,230,0.0,0.0,0.16,2,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
230,231,37.35,0.79,0.66,5,10,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
231,232,15.1,0.0,0.09,6,11,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
232,233,27.14,0.44,0.46,6,11,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
233,234,60.49,0.0,0.0,0,0,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
234,235,63.28,0.8200000000000001,1.0,3,11,basketball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235,236,68.43,0.9,0.98,6,12,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,237,36.25,0.7000000000000001,0.34,5,11,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
237,238,16.62,0.01,0.0,9,8,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
238,239,25.57,1.0,0.12,4,9,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
239,240,48.120000000000005,1.0,0.8200000000000001,5,0,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240,241,44.12,0.93,0.15,8,5,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,242,24.07,0.08,1.0,3,2,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
242,243,39.34,0.98,0.37,6,9,football,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
243,244,35.47,0.17,0.99,7,9,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
244,245,33.44,0.0,0.38,10,10,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
245,246,15.01,1.0,0.0,0,1,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
246,247,23.75,0.01,1.0,2,1,curling,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
247,248,56.870000000000005,0.94,0.75,5,9,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
248,249,29.93,0.0,0.53,8,12,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
249,250,63.18,0.71,1.0,2,8,gymnastics,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
250,251,36.51,0.94,0.19,6,9,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
251,252,23.73,0.03,0.99,1,6,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
252,253,59.78,0.45,1.0,6,2,frisbee,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
253,254,21.05,0.04,0.62,3,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
254,255,40.88,1.0,0.05,5,4,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
255,256,39.96,0.99,0.07,9,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
256,257,33.79,0.16,1.0,3,1,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
257,258,26.12,0.0,0.77,3,2,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
258,259,34.57,0.24,0.92,2,1,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
259,260,22.76,0.13,0.94,1,7,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
260,261,40.68,0.05,0.61,0,9,curling,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
261,262,71.58,0.97,0.99,5,12,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
262,263,40.09,0.89,0.0,10,3,table tennis,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263,264,83.49,1.0,0.98,4,9,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
264,265,0.14,0.0,0.0,5,0,gymnastics,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
265,266,28.09,1.0,0.0,7,1,gymnastics,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
266,267,34.18,0.01,1.0,4,6,baseball,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
267,268,89.42,1.0,1.0,9,11,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268,269,72.75,0.77,0.93,7,10,martial arts,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
269,270,75.18,1.0,0.95,7,11,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
270,271,52.47,0.85,0.72,4,12,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
271,272,24.17,0.0,0.0,1,4,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
272,273,48.25,0.55,0.6900000000000001,10,2,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
273,274,33.24,0.08,1.0,3,12,gymnastics,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
274,275,30.45,0.06,0.0,5,6,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
275,276,7.09,0.0,0.04,2,3,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
276,277,63.16,0.01,0.0,0,5,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
277,278,44.07,0.8200000000000001,0.0,10,12,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
278,279,45.8,0.85,0.04,9,9,frisbee,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
279,280,51.13,0.0,1.0,9,7,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
280,281,35.03,0.25,0.84,10,7,curling,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
281,282,17.97,0.24,0.84,5,2,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
282,283,17.07,0.0,0.11,8,12,curling,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
283,284,7.33,1.0,0.0,1,3,curling,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
284,285,19.28,0.1,0.9,2,9,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
285,286,63.8,1.0,1.0,5,6,football,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
286,287,61.53,0.84,1.0,6,3,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
287,288,21.12,1.0,0.21,0,2,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
288,289,49.11,0.66,0.8200000000000001,8,5,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
289,290,17.3,0.0,1.0,0,0,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
290,291,36.97,0.61,0.9,0,10,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
291,292,4.71,0.03,0.13,3,6,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
292,293,44.12,0.94,0.81,5,0,football,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
293,294,17.59,0.11,0.0,6,9,baseball,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
294,295,70.93,0.99,1.0,10,0,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
295,296,24.14,0.56,0.25,3,7,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
296,297,12.07,0.0,0.53,6,11,frisbee,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
297,298,44.35,0.55,0.94,6,5,martial arts,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
298,299,44.05,0.93,0.78,5,8,football,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
299,300,56.79,1.0,0.94,7,0,baseball,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
300,301,36.13,0.03,0.08,0,5,football,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
301,302,30.35,1.0,0.44,1,2,curling,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
302,303,34.36,0.0,0.0,0,3,frisbee,3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
303,304,33.32,0.0,0.0,5,6,frisbee,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
304,305,57.7,0.53,1.0,6,2,curling,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
305,306,70.32000000000001,1.0,1.0,4,4,baseball,6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
306,307,22.86,0.06,0.0,3,2,gymnastics,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307,308,32.37,0.0,0.26,3,7,frisbee,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
308,309,27.58,0.0,0.55,6,6,curling,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
309,310,47.49,0.39,1.0,5,9,football,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
310,311,38.37,0.0,0.02,3,3,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,312,13.18,0.13,0.53,1,6,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,313,47.05,0.86,0.8200000000000001,0,11,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
313,314,36.27,0.0,0.02,8,7,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,315,13.01,0.1,0.0,1,3,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
315,316,17.06,0.08,0.08,5,6,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
316,317,27.81,0.32,0.56,3,7,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,318,23.89,0.9,0.29,5,2,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,319,27.92,0.84,0.0,1,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
319,320,69.60000000000001,1.0,0.97,7,4,frisbee,7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
320,321,31.16,0.12,0.44,8,3,basketball,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321,322,68.58,1.0,0.92,5,4,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
322,323,27.12,0.04,0.0,3,10,table tennis,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,324,32.5,0.15,0.77,5,10,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
324,325,79.87,0.99,0.92,7,9,frisbee,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
325,326,44.24,0.03,1.0,9,9,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326,327,44.53,1.0,0.03,6,10,table tennis,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
327,328,64.82000000000001,0.45,1.0,7,6,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
328,329,74.39,0.6900000000000001,1.0,6,10,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
329,330,48.78,1.0,0.01,7,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
330,331,24.4,0.0,0.91,8,12,gymnastics,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
331,332,61.48,0.86,0.97,2,3,basketball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
332,333,19.39,0.07,0.0,5,8,gymnastics,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
333,334,64.13,1.0,0.55,10,8,martial arts,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
334,335,17.21,0.06,0.21,7,2,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,336,0.88,0.02,0.15,4,12,curling,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
336,337,29.06,0.66,0.14,0,0,baseball,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
337,338,60.24,0.84,0.79,9,7,baseball,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
338,339,68.83,0.93,1.0,6,8,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,340,71.41,1.0,0.66,10,10,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,341,21.87,0.0,0.97,4,7,basketball,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
341,342,0.0,0.05,0.08,1,7,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
342,343,66.66,0.4,0.99,10,10,martial arts,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
343,344,65.49,0.92,0.8300000000000001,9,4,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
344,345,60.95,0.94,0.95,3,8,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
345,346,42.44,0.64,0.8300000000000001,5,6,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
346,347,0.0,0.2,0.09,5,2,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
347,348,45.32,1.0,0.87,0,11,curling,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
348,349,76.66,1.0,1.0,9,0,basketball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
349,350,28.34,0.91,0.18,4,4,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
350,351,51.07,0.21,1.0,10,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
351,352,42.99,0.86,0.0,1,6,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,353,20.11,0.0,0.0,9,1,baseball,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
353,354,35.39,0.0,1.0,1,10,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,355,50.94,0.61,0.81,9,12,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
355,356,11.3,0.0,0.07,5,5,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
356,357,48.98,0.04,0.91,0,9,baseball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
357,358,28.33,0.06,0.05,6,2,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
358,359,84.46000000000001,1.0,1.0,7,8,martial arts,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
359,360,0.85,0.0,0.18,1,1,frisbee,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
360,361,76.63,1.0,0.96,8,10,frisbee,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
361,362,66.88,0.95,1.0,0,1,martial arts,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
362,363,27.72,0.02,0.0,5,12,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
363,364,45.96,0.0,0.0,0,4,gymnastics,6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
364,365,29.11,0.29,0.86,4,11,martial arts,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
365,366,26.23,0.06,0.81,3,12,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
366,367,69.10000000000001,0.9,1.0,3,5,martial arts,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
367,368,27.23,0.21,0.93,1,12,curling,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
368,369,49.48,1.0,0.87,2,9,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
369,370,0.0,0.09,0.0,3,0,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
370,371,67.89,0.92,0.86,7,8,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
371,372,66.66,0.81,0.88,10,11,football,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
372,373,53.22,1.0,0.37,7,4,table tennis,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
373,374,67.44,1.0,0.79,5,10,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
374,375,51.61,0.0,1.0,5,12,gymnastics,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
375,376,37.15,0.47,0.21,0,8,football,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
376,377,41.79,1.0,0.0,4,0,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
377,378,46.71,0.46,0.81,1,11,baseball,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
378,379,27.05,0.04,0.47,0,12,curling,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
379,380,79.93,0.78,0.98,10,9,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
380,381,32.05,0.11,0.0,2,2,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
381,382,35.58,0.81,0.6,1,12,table tennis,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
382,383,37.31,0.23,0.86,0,8,curling,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
383,384,26.38,0.2,0.0,7,3,baseball,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
384,385,46.57,1.0,0.01,7,8,table tennis,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
385,386,38.06,0.23,0.89,6,12,football,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
386,387,50.22,1.0,0.0,2,7,martial arts,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
387,388,37.21,0.46,0.0,7,4,football,5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
388,389,42.07,0.6900000000000001,0.64,5,7,football,5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
389,390,47.48,0.18,1.0,6,4,curling,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
390,391,5.45,0.0,0.81,0,5,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
391,392,66.33,1.0,1.0,4,4,basketball,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
392,393,14.65,0.16,1.0,4,4,martial arts,7,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
393,394,20.59,0.78,0.06,7,8,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
394,395,16.86,0.2,0.0,3,6,frisbee,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395,396,24.48,0.32,1.0,3,0,football,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
396,397,35.11,0.94,0.0,9,3,gymnastics,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
397,398,29.87,0.59,0.0,10,9,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
398,399,44.37,1.0,0.1,8,9,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
399,400,9.16,0.09,0.96,3,2,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
400,401,0.0,0.0,0.06,4,5,table tennis,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
401,402,53.71,0.76,0.52,10,11,football,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
402,403,29.38,0.0,0.99,8,8,baseball,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
403,404,26.72,0.0,0.81,3,11,frisbee,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
404,405,28.62,0.0,0.07,0,4,martial arts,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
405,406,18.81,0.13,0.08,7,9,baseball,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
406,407,50.05,1.0,0.5,3,4,frisbee,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
407,408,55.0,0.96,0.8,5,5,basketball,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
408,409,41.26,0.95,0.06,8,4,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
409,410,58.82,0.55,0.97,7,12,frisbee,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
410,411,38.72,0.0,0.99,5,9,baseball,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
411,412,34.980000000000004,0.29,0.92,1,10,curling,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
412,413,45.57,0.23,0.99,9,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
413,414,34.45,0.42,1.0,3,3,football,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
414,415,48.56,0.43,0.88,10,10,gymnastics,7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
